idmovimentacaoitem,valor_desconto,valor,valor_cancelado,valor_juros,valor_multa,valor_taxa,valor_taxa_juros,valor_taxa_cancelado,valor_cupom,status,dthr_pagamento,idmovimentacao,idproduto,dscproduto,idequipamento,tipo_equipamento,idformapag,dscformapag,idtipoproduto,dsctipoproduto,idapresentacao,dscapresentacao,dthr_apresentacao,idprodutocategoria,dscproduto_categoria,idevento,dscevento,idpessoa,nome,cpf,rg,passaporte,documento,documento_unificado,newsletter,end_cidade,end_estado,end_pais,celular,email,sexo,dt_nascimento,idpessoa_tipo,dscpessoa_tipo,cliente
117e59f2-d699-4597-8fa5-633e9f298a6e,122.6,484.44,0.28,12.77,13.6,26.17,10.72,6.0,16.26,PA,2023-03-15 23:31:08,f4e972f0-806a-4511-8aae-adca4d591c5d,35dd32c1-e18a-4caa-8455-1090961be2b8,Facilis,86f8adc5-bbd7-4828-a978-7a94c68e8440,122,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,d5c8fe8f-f598-4d31-902d-9210a376b527,Eos,21d779d9-e158-463d-9497-5b944925b566,A simplicidade de mudar mais facilmente,2021-10-17 01:10:07,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,217bc3a0-bfdd-49a9-9b01-90b7c78027e7,Giovanna Porto,81543962033,217334648,151056564,317388625,81543962033,1,Goiânia,PE,Brasil,5561980752955,bda-cruz@bol.com.br,4,1967-12-31,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,sport
c954e19a-87db-4bb5-9d47-515744784c7a,16.57,106.08,8.1,13.57,25.37,31.01,9.39,6.54,11.7,PA,2022-02-13 08:50:13,f38f965a-b457-450f-8cad-27e5b9bf1b78,ed1170de-7172-4459-a876-39e160575f28,Natus,53fad7c4-d059-4e64-81d2-2f8aa6423085,109,6c4207c8-783d-471c-b7a1-d0599fc5490e,VISA 16 digit,7f75d22f-c326-4754-836a-5e24ba470006,Dolorum,2a0d6212-93f2-43a2-aa39-153a66f6885b,O conforto de atingir seus objetivos sem preocupação,2023-03-05 15:00:56,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,41379159-109d-4859-8612-0fe2f8d88cf6,Saepe,2c04e510-3b2c-4971-a00f-36ae001f34c9,Marcelo Porto,54219038779,121534954,010536928,921682019,54219038779,1,Goiânia,PE,Brasil,5571934005017,vieiramaria-fernanda@da.org,2,1959-08-11,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,sport
06446f3e-a8e0-401d-8b32-736bf979100f,127.1,611.7,5.63,3.27,12.68,29.14,8.77,3.95,18.05,PA,2024-02-03 15:55:27,d94b01ea-c3a5-4dbb-802f-10ca5fb02a11,05cf116a-1e0b-42b6-b9e0-7df9c90f7347,Incidunt,f0342ab5-f79f-454d-880c-28652d38f464,108,6c4207c8-783d-471c-b7a1-d0599fc5490e,VISA 16 digit,7f33b12f-023d-412f-bdc0-9ef9134a1d90,Animi,9791d6b5-af7c-4faf-ab45-edb6db83eeb4,A liberdade de mudar com força total,2022-11-01 22:05:49,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,36d31f84-ff09-4717-8f43-8e442dfa07af,Vinicius Gonçalves,56384217937,452172083,822143217,633473387,56384217937,0,Salvador,CE,Brasil,5551996383875,yuri66@ig.com.br,0,1969-03-29,27674dd9-6cf6-47a4-8e46-b824ca7c61da,Patologista oral,internacional
728e602e-c2c7-44e3-82a3-b0ff9fd60922,3.89,457.43,7.74,19.99,1.38,32.47,9.91,9.73,12.64,PA,2021-02-27 20:24:00,b8b3293c-43b1-44c8-8ae3-877a4d1597e3,1c023f97-cef5-4d44-b488-a4993b85b393,Suscipit,85469f06-a9e7-478d-9099-b233de45bdb0,109,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,5c3dbee0-df8b-44cf-a9f9-cbd34a436764,Ipsam,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2025-03-27 02:14:24,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,e610d190-d462-488f-9830-383a57409fd3,Giovanna da Rocha,12704983550,555751516,935071010,828595737,12704983550,0,Salvador,PR,Brasil,5571966871451,ferreiravinicius@pereira.net,0,1996-01-21,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,juventude
9d59ca06-c7ce-47b7-8349-f6efbc7acda5,93.95,676.23,0.04,14.25,28.92,7.76,14.94,1.36,3.81,PA,2025-03-02 01:33:26,14402de6-5a3e-4529-bb99-bc06f41f114f,54e64a72-6a95-4a74-8e75-2278bc41f1b1,Consequatur,37b5efdd-eced-4978-a849-abdf18c20c36,109,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,3e87e7be-b198-4fe4-bdb4-f20f2b9d9e3f,Dicta,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2020-11-25 00:34:54,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,f066d549-4483-468b-9b16-35d6b2969b3d,Daniel Rodrigues,01765938295,298446595,508998781,641759838,01765938295,0,Rio de Janeiro,MG,Brasil,5541958537492,wsilva@alves.net,4,2006-07-03,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,internacional
35446919-bc67-4332-915a-bfc5af73922e,113.98,534.19,6.6,9.21,8.24,47.4,7.59,1.67,14.68,PA,2025-04-20 00:24:23,2b3ddba3-187b-46b3-82fb-f61312f3325a,00e95b56-b7a2-42d8-b5b6-2327d095a3e1,Rem,223916e7-40a1-47b6-ad71-efba35e5f561,109,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,3f47c8d0-d9fd-4eac-b73e-3c7ec02269b5,O direito de realizar seus sonhos direto da fonte,2022-06-22 14:47:34,2c957832-47da-4754-b296-2c94f18511ea,Animi,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,1e7f35ee-3616-4206-b19e-b0f24ae35d60,Emanuel Campos,25160497307,555704914,442791394,778844870,25160497307,1,Salvador,GO,Brasil,5581901606586,nda-costa@yahoo.com.br,4,1956-05-07,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,sport
cf92ecee-c832-4e40-83f1-7b6e35b6022a,7.9,36.09,7.68,19.7,24.4,22.59,8.44,8.72,7.05,PA,2024-02-11 02:36:47,092e118c-c351-4ac6-bd96-16f1f22cdd14,8dc694d0-02df-485f-8351-f854914796f2,Aut,55e5f72d-5434-4ebb-877e-3c2cf49c694c,108,e8c3263f-5560-4401-9bb8-02e2e15e245c,American Express,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,21d779d9-e158-463d-9497-5b944925b566,A simplicidade de mudar mais facilmente,2020-07-02 04:41:14,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,8ec82997-ff10-4c6e-b96e-60e146719b35,Nam,68823c04-b96a-47ca-bef8-5094ecb44825,Maria Sophia Sales,35071296802,064210899,727595156,051921966,35071296802,1,Porto Alegre,CE,Brasil,5561902605592,fdias@azevedo.com,1,1976-02-22,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,sport
7e6204f0-2c22-4d3d-b643-701b5b50f5bf,228.14,949.9,1.44,8.35,15.27,46.64,9.23,9.14,9.57,PA,2020-10-02 09:33:02,e209c1e0-0571-4ce7-b905-a6a885e52bc2,6faeb226-5d12-416f-b70f-a95f11ec0d9f,Facilis,9fe8394e-2417-412b-a24d-0a9f7b4e2d88,107,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,a31a6865-0fb2-439a-8e5a-6982053fe79f,O conforto de mudar mais facilmente,2020-06-25 21:37:54,9151abe8-75c0-4556-bdb1-2656f4461d3f,Esse,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,45956081-33ee-467b-9627-178c4c77632b,Bianca Correia,70153692812,519545430,926602624,651727036,70153692812,1,São Paulo,GO,Brasil,5541979421187,marcelacardoso@hotmail.com,2,2004-05-11,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,internacional
61281bc0-29b7-49c5-8e3d-7628c5fc9bc6,44.02,191.7,0.78,8.94,29.23,32.11,9.08,6.6,0.9,PA,2022-01-09 08:09:17,fb571388-d858-442f-808a-692d1d11778a,0bed58e6-023a-404b-b035-81ed5a5c9359,Labore,d2c376ab-4c2c-47c1-ae47-ded342b5078d,100,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,23910187-92ba-4430-9bfd-fed97fc6a5e9,A possibilidade de mudar antes de tudo,2021-05-20 00:46:58,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,061ab2d9-2bbb-49df-853e-3f5ed8ac2fa5,Thales Farias,43085769110,436925722,642323677,389895763,43085769110,0,Belo Horizonte,GO,Brasil,5531962591076,juanpinto@uol.com.br,4,1973-03-27,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,internacional
c646ed6c-8ae3-40da-9c0a-f9faa9e74cc1,60.53,252.41,0.9,19.76,20.13,46.53,7.12,1.82,2.09,PA,2023-09-16 21:20:06,39f00016-cdb5-4f3b-8bfd-8ca7b13e5e67,937a037e-9d50-4a9c-b849-c5d91f68279a,Maiores,b25ec3d5-2af4-4a51-b479-4bb0ff63ddf1,101,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,369058d6-c4f2-49df-9e74-dabf8003c239,Qui,ff310314-81e0-4a39-8a75-1be05c02cd31,O poder de conseguir de maneira eficaz,2022-03-19 13:01:00,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,f8ded471-5e5b-4a51-b004-73f973f12ba6,Calebe Fernandes,64721058390,469298885,971335546,578928928,64721058390,0,São Paulo,SC,Brasil,5531943501466,duartebruno@campos.com,1,1975-04-23,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,juventude
339c2be4-a2c8-422e-b234-0d6c15b682ab,17.42,97.83,5.32,15.86,4.02,23.66,7.97,8.4,11.83,PA,2024-04-24 18:03:06,29975a9f-6286-4fb9-b096-53d548b1ee43,2af16b7b-1462-47ab-80ea-a6eacaa1f053,Aspernatur,d3c33c2e-8430-41b8-980b-16887a357301,125,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,5c3dbee0-df8b-44cf-a9f9-cbd34a436764,Ipsam,498f9b22-b92c-4822-a6d3-9a127f406ca8,A arte de inovar com toda a tranquilidade,2020-09-23 13:14:50,2c957832-47da-4754-b296-2c94f18511ea,Animi,8ec82997-ff10-4c6e-b96e-60e146719b35,Nam,92abb4b3-7880-4ed6-a3f3-1e461547aca0,Maria Clara Cunha,25068413771,592890472,304134387,712728125,25068413771,1,Salvador,CE,Brasil,5551927487611,arthurcardoso@rocha.com,2,2000-01-17,cd9cfd03-dff3-492b-87ce-738d7e22c602,Serventuário,internacional
8b522ffa-d6a6-4aa8-a47a-a3e5bc0f8298,16.85,90.36,7.05,11.55,14.5,23.42,1.8,5.92,7.16,PA,2020-10-07 09:35:12,0fc47360-1cc5-462f-9a53-74d4fc0d9b96,faceff43-1d79-4858-886d-e827ec305222,Dolore,ba946f1f-0e3f-432b-bd00-e7281ebeb35d,108,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,7f75d22f-c326-4754-836a-5e24ba470006,Dolorum,ccc812d4-df12-4991-9df5-71d680ed7241,O prazer de avançar de maneira eficaz,2024-10-25 09:37:34,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,7d42eb05-5d2f-4cb0-961b-b47cb0db1a41,Laudantium,413d18bd-4435-4c12-a8f1-86406160071c,Gabriel Santos,93716825077,814919174,035323727,737621191,93716825077,0,Recife,MG,Brasil,5551918048385,catarinapereira@gmail.com,0,1965-05-27,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
66aedd9f-fb0b-4330-bdb5-bb6f1fba2bb8,79.3,492.83,4.43,8.82,18.22,47.71,1.43,3.87,13.78,PA,2020-12-27 18:24:12,db0f0498-c76c-48fc-8e74-ed6fa0565245,23750cde-9541-4c97-ae87-90d1667f6e14,Ipsa,0f8ab222-ab41-4b94-af1e-48a147f782e9,101,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,7f33b12f-023d-412f-bdc0-9ef9134a1d90,Animi,a426387d-c62b-41f2-9f11-18dcfe21f923,A segurança de conseguir antes de tudo,2020-05-29 02:42:46,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,b167824d-40dd-47e5-92a0-101a747433ed,Ryan Barbosa,92568104767,985910906,666795787,372036765,92568104767,1,Recife,PR,Brasil,5511957182350,maria-fernandasilva@da.com,1,1974-04-07,c9490b45-af66-40eb-9b1d-ec127dbf1804,Profissional de relações públicas,juventude
7a0ddfcc-ca8b-4bd0-a9fd-e7bfedea23d6,193.28,837.33,4.61,9.02,24.72,23.06,14.22,6.63,3.9,PA,2020-06-02 07:15:23,73e4855a-d05f-48eb-846e-b5e41a3f91d3,0800dd0b-c833-478f-8fbe-156fff4b7f2b,Libero,ecc202c8-bca4-4170-8247-2898b2b600ac,101,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,a426387d-c62b-41f2-9f11-18dcfe21f923,A segurança de conseguir antes de tudo,2024-04-23 03:43:20,2c957832-47da-4754-b296-2c94f18511ea,Animi,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,bd16b61e-99eb-43b8-9db9-cd94d93a3382,Maria Aragão,56024378947,832350782,576480248,293064681,56024378947,0,Salvador,MG,Brasil,5584905268388,maria-luiza98@moreira.br,3,1995-06-06,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,internacional
0e4e819a-16b2-464b-9fc9-0e19c35a95e6,54.17,372.0,2.59,18.69,21.35,42.93,0.37,2.02,10.52,PA,2022-10-28 08:08:42,8f20d1ca-d0cb-4a1e-b0bf-321e4872db79,4049c135-c33f-4bdb-916a-53fa1a4017d1,Fugiat,82aa1ba5-ca91-4546-8444-6a532c0fd7ba,107,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2022-12-28 14:08:29,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,24b6b383-381d-466c-91fe-79ffbbbb19f1,Júlia da Rocha,27385460135,724792618,672934255,752018102,27385460135,1,Fortaleza,RS,Brasil,5581977449207,silveiravitor-gabriel@gmail.com,3,1974-09-23,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,juventude
8bdface8-4b5e-4fb5-8a31-a654f2d8687b,147.98,650.43,0.54,16.31,10.36,17.76,12.88,4.6,2.72,PA,2024-08-28 17:20:22,11079028-fb55-4cf2-bc57-b9837ba369b4,6e980cb4-fde9-4e34-aa65-8b91e3756144,Illo,2ff19975-858b-49e3-89ab-f9935e0edafa,107,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,7f33b12f-023d-412f-bdc0-9ef9134a1d90,Animi,b31dcd86-4cbf-4fa4-b2b3-e5bed588884d,A liberdade de inovar com toda a tranquilidade,2025-02-08 05:20:07,ba63af73-f7ed-4bc1-a113-5daad225d0f5,Iste,7d42eb05-5d2f-4cb0-961b-b47cb0db1a41,Laudantium,b996f438-8eff-4f2e-a990-da3e01016af3,Cauã da Cruz,60859143260,039894766,644705172,162273511,60859143260,0,Recife,BA,Brasil,5561983177962,marcos-vinicius08@barbosa.br,2,1997-01-16,6e05ff24-1145-4373-9373-e6aec0ab87ca,Historiador,sport
2122af6f-def1-4a63-af5c-b761648a2673,90.44,547.73,2.02,10.18,2.99,0.07,4.54,5.77,14.89,PA,2021-05-28 10:09:45,0d13dae4-12f0-464d-bc81-63a807e04da0,05cf116a-1e0b-42b6-b9e0-7df9c90f7347,Incidunt,016d9940-3883-48ab-b69c-1e878b6738b2,101,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,369058d6-c4f2-49df-9e74-dabf8003c239,Qui,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2024-11-09 20:52:59,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,400de6e9-7eaf-4979-b021-51e3aa4e98f8,Aspernatur,bd261909-184f-4ce5-861c-fe1761a968ab,Emanuelly Mendes,19437860548,633134977,986266993,124499638,19437860548,1,Curitiba,MG,Brasil,5511934489374,gnascimento@silveira.com,2,1979-10-20,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,juventude
971f54a6-0741-49b6-ac4e-b17bfd79248d,142.52,930.34,0.42,18.42,17.18,46.7,3.76,8.92,13.18,PA,2025-01-18 12:22:54,a8b9a44d-ff29-4146-a905-c5664ddb1e0d,1e1e159d-24da-4645-a07a-21bcb9b97850,Eos,899b486e-af43-4b3b-8fd6-3a3117d83026,100,de53ceac-4d4f-410f-83e4-df437f65f2ec,Mastercard,7f75d22f-c326-4754-836a-5e24ba470006,Dolorum,498f9b22-b92c-4822-a6d3-9a127f406ca8,A arte de inovar com toda a tranquilidade,2021-02-21 18:45:09,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,a90584d9-e3da-47fd-8375-179d7b2bd253,Enzo Rocha,65247810317,600562735,719491376,583190976,65247810317,0,Salvador,PR,Brasil,5584996994894,rochaanthony@bol.com.br,4,1995-10-31,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,juventude
4d4d6a06-1dcd-4fdc-8b81-7273b140c2d7,1.9,168.79,0.95,12.79,1.49,35.11,10.6,8.71,3.45,PA,2020-07-17 07:21:32,45d19f1c-aa87-442f-816f-21a307fecd15,f83ba57f-840c-4f8a-a35a-4aef1e442b6c,Doloremque,d57d6202-b07b-4c44-843f-e137ec8af1ff,108,e8d402bf-d972-4e35-83d1-94afb88d29b0,VISA 16 digit,d5c8fe8f-f598-4d31-902d-9210a376b527,Eos,b6b2c39b-d858-4c2b-970a-7f228e0f5694,O conforto de evoluir de maneira eficaz,2022-03-21 15:10:39,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,13ed42d4-1b85-4f6b-9523-6e6e71e4dc7e,Pietra Ramos,72041983604,233672828,369009259,159378148,72041983604,1,Florianópolis,SP,Brasil,5531964754219,ymoura@ig.com.br,3,2007-04-29,6e05ff24-1145-4373-9373-e6aec0ab87ca,Historiador,internacional
9dcb532c-be82-4e71-a84e-b48f18fbf801,64.84,796.54,0.12,1.69,8.26,46.47,5.66,1.63,1.33,PA,2022-12-01 04:21:10,7adaab59-2407-4a69-8dca-66896ac7b022,c24409bb-a2ab-44e8-b483-62cb3489e101,Vero,328473d2-5557-4e1b-887d-2fe4093d228f,101,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,d5c8fe8f-f598-4d31-902d-9210a376b527,Eos,a31a6865-0fb2-439a-8e5a-6982053fe79f,O conforto de mudar mais facilmente,2020-11-22 21:58:23,2c957832-47da-4754-b296-2c94f18511ea,Animi,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,aa0c313d-de9f-48c9-bbce-e5ad1fbc3638,Augusto da Rocha,74312586071,171005300,369874715,212505649,74312586071,1,Florianópolis,PE,Brasil,5584921258537,eduarda35@duarte.com,0,1961-02-01,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,sport
d3bc2d30-1edd-42d6-8ca6-59e08ec75ebd,140.0,952.63,7.56,7.72,1.09,36.77,13.89,7.24,19.59,PA,2021-08-06 10:32:20,12987256-630a-46f1-abc7-b7e4d3d4d077,18747b00-a8be-48b1-bef3-2de3aca9969f,Iure,6b901b76-4b04-47dd-935c-a250cd464a5b,122,6c4207c8-783d-471c-b7a1-d0599fc5490e,VISA 16 digit,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2022-08-23 00:46:18,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,f6449214-2bdc-4574-9e24-f84ea1c4d33f,João Lucas da Rosa,76051382453,468396286,501520406,193283793,76051382453,0,Curitiba,RS,Brasil,5571919259869,ana-laurapeixoto@bol.com.br,4,1999-02-16,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,internacional
a4fa7ca3-3de7-45a8-b40f-7c5cba3e2e5e,18.53,82.06,1.25,12.51,6.74,11.79,10.71,8.36,6.25,PA,2024-01-04 04:14:51,2152e83c-1302-4d3a-aa96-aa423ce46964,75793833-f517-4bcf-aa6b-fa392d665871,Quaerat,83c78f3a-0dc0-46e4-962d-494cf383beff,125,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,9791d6b5-af7c-4faf-ab45-edb6db83eeb4,A liberdade de mudar com força total,2025-04-13 15:50:09,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,247f24a6-97ae-4e3c-9889-951c372bf28e,Erick Dias,94583706200,205428365,937614275,433167132,94583706200,0,Rio de Janeiro,RS,Brasil,5551908185163,ana-vitoria35@ramos.com,3,1997-01-30,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,juventude
b1b3cfa2-e523-46a3-8bb1-8b2c3c5af1c3,47.99,328.9,5.76,1.68,27.48,8.88,4.97,7.82,6.83,PA,2024-10-08 13:48:36,81ae18df-915b-4435-b75b-96780938a83f,fcbdee6c-5174-49b7-82cb-2ec149fb1f5d,Molestias,c36c62d2-c99d-4690-93c2-e2ea27ac7c45,122,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,3e87e7be-b198-4fe4-bdb4-f20f2b9d9e3f,Dicta,3f47c8d0-d9fd-4eac-b73e-3c7ec02269b5,O direito de realizar seus sonhos direto da fonte,2023-04-06 17:35:42,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,55bd48da-62fc-46f3-b2b8-9474167bc024,Alícia Pinto,45073968166,344481935,686212437,973544195,45073968166,0,Fortaleza,RJ,Brasil,5581981226034,caioribeiro@gmail.com,0,1985-11-20,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,sport
d13aca5e-f224-4de3-8921-bdfb32945fef,21.7,984.39,7.73,9.74,12.75,10.61,13.07,3.81,4.39,PA,2022-09-21 02:24:58,0b5e6ec0-3f1d-49e3-a5ae-1f898c330afe,9bc506e1-2ae9-4703-aab0-ca490495f93f,Quia,5b3ef2aa-c50b-46e8-916d-556da5e778d4,109,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,23910187-92ba-4430-9bfd-fed97fc6a5e9,A possibilidade de mudar antes de tudo,2022-05-18 09:31:47,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,400de6e9-7eaf-4979-b021-51e3aa4e98f8,Aspernatur,1d3d08ac-aeeb-45cd-aca5-5229dc5693fd,Melissa Cunha,79250168330,964332198,378610026,064279387,79250168330,1,Curitiba,MG,Brasil,5541983520404,teixeiraeduardo@hotmail.com,3,1980-06-17,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,internacional
e44d226b-9f69-49c7-a9b6-be74cb33c1ed,4.48,48.31,2.03,17.6,18.08,39.36,13.58,6.49,12.54,PA,2023-09-02 19:30:43,81fe0b82-76aa-4f71-ba9e-536978078655,cf47fe95-2492-4aa4-b55d-33692cbd7ce0,Atque,b49ff931-78de-422e-8f03-44f42fab0537,101,e8d402bf-d972-4e35-83d1-94afb88d29b0,VISA 16 digit,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,b31dcd86-4cbf-4fa4-b2b3-e5bed588884d,A liberdade de inovar com toda a tranquilidade,2021-09-29 11:34:55,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,4e73070b-49d3-44c6-8e4e-8b4f2fc4d62b,Dra. Daniela Vieira,49750612876,407519184,537069988,192803644,49750612876,1,Curitiba,CE,Brasil,5571962409582,bcampos@hotmail.com,2,1994-09-30,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,juventude
001ff708-8d70-4bc1-9666-ed2f83f5e4ef,138.4,680.4,0.97,18.74,8.43,35.8,10.3,9.0,8.97,PA,2020-04-05 06:16:44,6305bdc4-54bd-4fbc-b3a7-57b51cb7d1ee,05cf116a-1e0b-42b6-b9e0-7df9c90f7347,Incidunt,0e4d2997-65bb-46a4-ab67-8e82c9e5dff7,109,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2022-10-16 10:28:34,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,41379159-109d-4859-8612-0fe2f8d88cf6,Saepe,997c83ea-62cc-4104-897e-d068f76c2eb7,Sra. Bianca Carvalho,31679482050,943123295,156697873,122039815,31679482050,0,Fortaleza,SP,Brasil,5521917583023,fcardoso@santos.com,4,1978-07-29,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,sport
05f409be-ceb8-49ad-93b0-b69543b9f4bb,72.47,666.13,6.08,16.49,10.3,44.54,11.42,4.14,10.75,PA,2020-12-29 13:17:20,5026ffdc-7e0f-4c25-ba54-a974d84da998,2615fc0e-c1f3-40d3-b31a-2b0b87640edd,Explicabo,97341861-093e-4d8e-b213-b03c76bcbfbf,100,6c4207c8-783d-471c-b7a1-d0599fc5490e,VISA 16 digit,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,21d779d9-e158-463d-9497-5b944925b566,A simplicidade de mudar mais facilmente,2024-08-30 16:44:10,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,9c595fea-52b9-4b4d-a211-9cf1463dfcb4,Ana Sophia Fogaça,90682347140,971057015,659332560,705264356,90682347140,1,Goiânia,PR,Brasil,5521941439412,theoda-mata@ig.com.br,3,1965-08-19,c9490b45-af66-40eb-9b1d-ec127dbf1804,Profissional de relações públicas,juventude
